ETF_Name,2차전지,2차전지(LFP/리튬인산철),2차전지(나트륨이온),2차전지(생산),2차전지(소재/부품),2차전지(장비),2차전지(전고체),3D 낸드(NAND),4대강 복원,CXL(컴퓨트익스프레스링크),IT 대표주,IT서비스,MLCC(적층세라믹콘덴서),PCB(FPCB 등),가구,가스유틸리티,가정용기기와용품,가정용품,갤럭시 부품주,건강관리기술,건강관리업체및서비스,건강관리장비와용품,건설,건축자재,건축제품,게임엔터테인먼트,광고,교육서비스,그래핀,기계,기타,기타금융,다각화된소비자서비스,다각화된통신서비스,담배,도로와철도운송,디스플레이장비및부품,디스플레이패널,레저용장비와제품,리비안(RIVIAN),리튬,마이코플라스마 폐렴,맥신(MXene),메르스 코로나 바이러스,무선충전기술,무선통신서비스,무역회사와판매업체,문구류,바이오인식(생체인식),반도체 재료/부품,반도체와반도체장비,방송과엔터테인먼트,백화점과일반상점,복합기업,복합유틸리티,부동산,비철금속,사무용전자제품,상업서비스와공급품,생명과학도구및서비스,생명보험,생물공학,석유와가스,"섬유,의류,신발,호화품",소프트웨어,손해보험,스마트카(SMART CAR),스마트폰,시멘트/레미콘,시스템반도체,식품,식품과기본식료품소매,아이폰,양방향미디어와서비스,에너지장비및서비스,온디바이스 AI,우주항공과국방,운송인프라,윤활유,은행,음료,인터넷과카탈로그소매,자동차,자동차 대표주,자동차부품,자율주행차,재난/안전(지진/화재 등),전기유틸리티,전기자전거,전기장비,전기제품,전기차,전문소매,전자장비와기기,전자제품,정유,제약,조선,종이와목재,증권,창업투자,철강,출판,카드,카메라모듈/부품,컴퓨터와주변기기,콜드체인(저온 유통),태풍 및 장마,통신,통신장비,판매업체,포장재,항공사,항공화물운송과물류,해운사,핸드셋,"호텔,레스토랑,레저",화장품,화학
KoAct K수출핵심기업TOP30액티브,0.04449862846693081,0.0,0.0,0.0,0.034948694503708216,0.0,0.009549933963222594,0.0,0.0,0.0,0.0,0.0,0.0,0.028040231636696125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07091333942903587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036675810220461236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05221985167123844,0.05221985167123844,0.048156049984760745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028446611805343896,0.0,0.017474347251854108,0.0,0.0,0.03789495072640455,0.028040231636696125,0.0,0.05221985167123844,0.0332215787869552,0.0,0.0,0.0,0.012394595143756983,0.028040231636696125,0.14426495986995833,0.0,0.0,0.0,0.0,0.009448338921060652,0.0,0.03789495072640455,0.03789495072640455,0.03789495072640455,0.0,0.0,0.0,0.0786345626333435,0.0,0.03789495072640455,0.0,0.028040231636696125,0.0,0.0,0.0750787361576755,0.20948897693792543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034948694503708216,0.0,0.0,0.0,0.0,0.0,0.07314843035659858,0.009549933963222594
KODEX K방산TOP10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19808949220713928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0799396681749623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7112116641528408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010558069381598796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01075917546505782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KODEX 200,0.061598557692307675,0.015725160256410256,0.017528044871794872,0.022636217948717945,0.03796073717948716,0.0,0.029046474358974356,0.33223157051282054,0.0,0.33092948717948717,0.3510616987179487,0.00641025641025641,0.00530849358974359,0.00530849358974359,0.0003004807692307692,0.0010016025641025642,0.004306891025641025,0.0,0.23417467948717952,0.0,0.0,0.0005008012820512821,0.009114583333333334,0.001201923076923077,0.0,0.010817307692307692,0.0010016025641025642,0.0,0.0,0.035456730769230775,0.0,0.0,0.0,0.008313301282051282,0.008513621794871794,0.0,0.0,0.0021033653846153845,0.0,0.01061698717948718,0.03846153846153846,0.0,0.00040064102564102563,0.0007011217948717949,0.23838141025641024,0.008513621794871794,0.0016025641025641025,0.0,0.0,0.0032051282051282055,0.33343349358974356,0.003705929487179487,0.005208333333333333,0.03345352564102564,0.00020032051282051281,0.0,0.005608974358974359,0.0,0.0012019230769230768,0.0,0.008213141025641024,0.0,0.01782852564102564,0.0034054487179487176,0.0,0.014322916666666668,0.015424679487179486,0.24058493589743593,0.00020032051282051281,0.33343349358974356,0.009615384615384618,0.0,0.35797275641025633,0.03395432692307692,0.003605769230769231,0.3362379807692308,0.037459935897435896,0.0,0.008413461538461538,0.08864182692307691,0.0007011217948717949,0.0,0.03866185897435897,0.05338541666666666,0.01903044871794872,0.43108974358974345,0.0,0.010717147435897436,0.008012820512820514,0.018429487179487176,0.02003205128205128,0.09785657051282048,0.0,0.006911057692307693,0.005809294871794871,0.008413461538461538,0.043870192307692304,0.03986378205128205,0.0,0.021133814102564104,0.0,0.017928685897435896,0.0,0.0009014423076923076,0.006911057692307693,0.0,0.0,0.00040064102564102563,0.016826923076923076,0.0016025641025641025,0.0,0.00040064102564102563,0.0078125,0.004407051282051282,0.006209935897435898,0.00020032051282051281,0.002203525641025641,0.01091746794871795,0.02323717948717948
KIWOOM 200,0.06184223714543447,0.015736193244462262,0.01754034278841335,0.022652099829608092,0.03818783201363134,0.0,0.029066853763656406,0.3334669740402927,0.0,0.33216397714743906,0.3523103137215595,0.0064147539340483105,0.0053122181016337575,0.0053122181016337575,0.0003006915906585145,0.0010023053021950485,0.004309912799438709,0.0,0.2350405933647389,0.0,0.0,0.0005011526510975242,0.009120978249974942,0.0010023053021950485,0.0,0.010423975142828504,0.0010023053021950485,0.0,0.0,0.03548160769770472,0.0,0.0,0.0,0.008319134008218902,0.008519595068657912,0.0,0.0,0.0021048411346096018,0.0,0.010624436203267515,0.03868898466472887,0.0,0.0004009221208780194,0.000701613711536534,0.2392502756339581,0.008519595068657912,0.0016036884835120776,0.0,0.0,0.0032073769670241557,0.3346697404029267,0.0037085296181216796,0.005211987571414252,0.03347699709331462,0.0,0.0,0.0057131402225117775,0.0,0.001202766362634058,0.0,0.008218903477999397,0.0,0.017841034379071863,0.003407838027463165,0.0,0.014332965821389196,0.015535732184023252,0.24145534729878723,0.0,0.3346697404029267,0.009521900370852963,0.0,0.3593264508369249,0.034178610804851156,0.0037085296181216796,0.33747619524907285,0.037586448832314316,0.0,0.008419364538438407,0.08900471083492031,0.0004009221208780194,0.0,0.03878921519494838,0.05362333366743509,0.018642878620827905,0.43269519895760244,0.0,0.01072466673348702,0.008018442417560388,0.01844241756038889,0.02004610604390097,0.09822591961511475,0.0,0.006915906585145835,0.005813370752731281,0.008419364538438407,0.04400120276636263,0.039991981557582434,0.0,0.02104841134609602,0.0,0.017841034379071863,0.0,0.0009020747719755436,0.006915906585145835,0.0,0.0,0.0004009221208780194,0.016838729076876814,0.0016036884835120776,0.0,0.0003006915906585145,0.00781798135712138,0.004510373859877718,0.006314523403828807,0.0002004610604390097,0.0022050716648291066,0.010925127793926029,0.02215094717851057
KODEX 반도체,0.02442686955651216,0.0,0.0,0.0,0.00490539593552908,0.012814095505055557,0.010011012113324655,0.5600160176193812,0.0,0.486034638101912,0.47121834017419145,0.0,0.0,0.025127640404444884,0.0,0.0,0.0,0.0,0.2079287215937531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03854239663629992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19211132245470014,0.0,0.0,0.0,0.005906497146861546,0.09039943938332164,0.9187105816398039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026228851736910596,0.2017218940834918,0.0,0.7185904494944438,0.0,0.0,0.49974972469716666,0.0,0.0,0.5628191010111121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47121834017419145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0346381019121033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00810891981179297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KODEX 은행,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KODEX 자동차,0.042067307692307696,0.0,0.0,0.0,0.021834935897435896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04116586538461539,0.020232371794871796,0.0,0.01963141025641026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3067908653846154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3635817307692308,0.7167467948717949,0.6245993589743591,0.6703725961538463,0.0,0.0,0.0,0.0,0.0,0.7632211538461539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011818910256410258
TIGER 은행,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TIGER 반도체,0.02438290186634557,0.0,0.0,0.0,0.004916716837246637,0.012743327312863734,0.010034115994380893,0.5593016255267909,0.0,0.4855508729680914,0.4707003812964076,0.0,0.0,0.024884607666064613,0.0,0.0,0.0,0.0,0.20750551876379686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038330323098535006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1918522978125627,0.0,0.0,0.0,0.005920128436684726,0.09030704394942803,0.9190246839253463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026189042745334127,0.20138470800722452,0.0,0.7188440698374473,0.0,0.0,0.49899658840056177,0.0,0.0,0.5623118603251052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4707003812964076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034517359020670275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008127633955448523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TIGER 방송통신,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13211730323490878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2353119016426484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40340622795525544,0.0,0.0,0.0,0.0,0.0,0.22916456716718736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4036077799052705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6387181295979037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KIWOOM KRX100,0.07797660701789463,0.01849445166450065,0.02839148255523343,0.026492052384284717,0.05148455463360992,0.0,0.03368989303209037,0.30670798760371887,0.0,0.30670798760371887,0.33000099970008995,0.008097570728781365,0.006797960611816455,0.006598020593821853,0.0,0.0,0.005098470458862341,0.0,0.19434169749075275,0.0,0.0,0.0045986204138758376,0.0072978106568029584,0.0,0.0,0.013096071178646406,0.0,0.0,0.0,0.0379886034189743,0.0,0.0,0.0,0.009697090872738179,0.00989703089073278,0.0,0.0,0.0023992802159352195,0.0,0.011196641007697692,0.048885334399680104,0.0,0.0,0.0,0.19924022793162047,0.006598020593821853,0.0018994301709487154,0.0,0.0,0.0,0.30960711786464057,0.0042987103868839345,0.0,0.030890732780165953,0.0,0.0,0.0042987103868839345,0.0,0.0,0.0,0.008497450764770568,0.014995501349595122,0.02099370188943317,0.0007997600719784065,0.0,0.015395381385584325,0.016694991502549234,0.201739478156553,0.0,0.30960711786464057,0.007597720683794862,0.0,0.33779866040187945,0.03958812356293112,0.0032990102969109266,0.31280615815255425,0.039988003598920324,0.0,0.00989703089073278,0.09547135859242228,0.0,0.0,0.04478656403079077,0.05968209537138859,0.01749475157452764,0.42267319804058784,0.0,0.010096970908727382,0.009297210836748976,0.015095471358592422,0.02799160251924423,0.11276617014895535,0.0,0.00839748075577327,0.006797960611816456,0.00989703089073278,0.04478656403079076,0.044286713985804256,0.0,0.00739778066580026,0.0,0.020393881835449365,0.0,0.0,0.007897630710786764,0.0,0.0,0.0,0.01629511146656003,0.0018994301709487154,0.0,0.0,0.00489853044086774,0.004398680395881235,0.0072978106568029584,0.0,0.001999400179946016,0.005698290512846147,0.02389283215035489
TIGER 200,0.06146146146146142,0.01571571571571571,0.01741741741741741,0.022522522522522515,0.03793793793793792,0.0,0.02892892892892892,0.3322322322322322,0.0,0.33093093093093084,0.35095095095095086,0.006406406406406404,0.005305305305305303,0.005305305305305303,0.0003003003003003002,0.0010010010010010008,0.004304304304304302,0.0,0.23423423423423417,0.0,0.0,0.0005005005005005004,0.009109109109109106,0.001201201201201201,0.0,0.010810810810810808,0.0010010010010010008,0.0,0.0,0.035435435435435425,0.0,0.0,0.0,0.008308308308308305,0.008508508508508506,0.0,0.0,0.0021021021021021013,0.0,0.010510510510510508,0.03833833833833832,0.0,0.00040040040040040026,0.0007007007007007005,0.23843843843843837,0.008508508508508506,0.001601601601601601,0.0,0.0,0.003203203203203203,0.33343343343343335,0.0037037037037037025,0.005205205205205204,0.03343343343343343,0.00020020020020020013,0.0,0.005705705705705704,0.0,0.0012012012012012007,0.0,0.008208208208208206,0.0,0.01781781781781781,0.003403403403403402,0.0,0.01431431431431431,0.01541541541541541,0.24054054054054047,0.00020020020020020013,0.33343343343343335,0.009609609609609607,0.0,0.35785785785785773,0.033933933933933916,0.0037037037037037025,0.33623623623623616,0.037437437437437424,0.0,0.008408408408408405,0.08898898898898895,0.0007007007007007005,0.0,0.038638638638638624,0.053353353353353325,0.019019019019019017,0.43103103103103085,0.0,0.010710710710710707,0.007907907907907906,0.01841841841841841,0.019919919919919916,0.09769769769769765,0.0,0.0069069069069069055,0.005805805805805804,0.008408408408408405,0.04394394394394393,0.039839839839839825,0.0,0.021021021021021016,0.0,0.017917917917917914,0.0,0.0009009009009009006,0.0069069069069069055,0.0,0.0,0.00040040040040040026,0.01681681681681681,0.001601601601601601,0.0,0.00040040040040040026,0.007807807807807806,0.004404404404404403,0.0062062062062062055,0.00020020020020020013,0.0022022022022022015,0.010910910910910909,0.02312312312312311
KODEX 삼성그룹,0.07447874899759421,0.0,0.07447874899759421,0.07447874899759421,0.0,0.0,0.1241980753809142,0.27044907778668803,0.0,0.27044907778668803,0.3846230954290296,0.03969526864474739,0.04971932638331997,0.04971932638331997,0.0,0.0,0.0,0.0,0.320168404170008,0.0,0.0,0.0,0.02676423416198877,0.0,0.0,0.0,0.009021651964715317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07447874899759421,0.0,0.0,0.0,0.0,0.27044907778668803,0.0,0.0,0.0,0.0,0.0,0.27044907778668803,0.0,0.009422614274258218,0.10354851643945469,0.0,0.0,0.0,0.0,0.011828388131515636,0.0,0.07036888532477946,0.0,0.0,0.0,0.0,0.0884121892542101,0.0,0.34492782678428224,0.0,0.27044907778668803,0.0,0.0,0.3946471531676022,0.0,0.0,0.320168404170008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.320168404170008,0.0,0.0,0.07447874899759421,0.0,0.07447874899759421,0.07447874899759421,0.0,0.04971932638331997,0.0,0.0,0.12900962309542902,0.08109462710505212,0.0,0.02866880513231756,0.0,0.0,0.0,0.0075180433039294305,0.04971932638331997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KODEX 기계장비,0.19177119919719013,0.0877069744104365,0.13467134972403408,0.07837431008529852,0.10978424485699943,0.0036126442548921212,0.082589061716006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006924234821876565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30657300551931754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0036126442548921212,0.13176116407425986,0.0,0.0,0.0,0.017059708981435016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0064224786753637715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15995985950827893,0.13918715504264922,0.1170095333667837,0.0,0.0,0.0,0.0,0.0,0.3275464124435523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05338685398896135
KODEX 증권,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KIWOOM 블루칩,0.14076599157810313,0.05614597954682175,0.054842590735913396,0.08101062763184282,0.0597553639462603,0.0,0.08101062763184282,0.05163424904752358,0.0,0.05163424904752358,0.12582715059153804,0.02476438740725888,0.0,0.0,0.0,0.0,0.02656907960697815,0.0,0.02636855825145379,0.0,0.0,0.02065369961900943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023761780629637064,0.023862041307399245,0.0,0.0,0.026067776218167246,0.0,0.024864648085021063,0.08973330659715263,0.0,0.0,0.0,0.049629035492279934,0.02305995588530179,0.0,0.0,0.0,0.0,0.05163424904752358,0.01824744335271707,0.0,0.02305995588530179,0.0,0.0,0.0,0.0,0.0,0.0,0.024062562662923608,0.0,0.050230599558853034,0.0,0.0,0.02235813114096652,0.0,0.0773009825546421,0.0,0.05163424904752358,0.02235813114096652,0.0,0.135752957689994,0.05053138159213958,0.0,0.05163424904752358,0.048325646681371584,0.0,0.026168036895929423,0.047122518548225405,0.0,0.0,0.04922799278123122,0.04922799278123122,0.0,0.19671144976940053,0.0,0.03198315620613596,0.024864648085021063,0.0,0.054842590735913396,0.18668538199318235,0.0,0.0,0.023260477240826156,0.026168036895929423,0.048125125325847215,0.02456386605173452,0.0,0.04652095448165232,0.0,0.02656907960697815,0.0,0.022759173852015247,0.0,0.0,0.0,0.0,0.04682173651493886,0.0,0.0,0.0,0.02305995588530179,0.0,0.023460998596350518,0.0,0.024363344696210158,0.04140765991578104,0.03318628433928215
KIWOOM 고배당,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04886841578209494,0.0,0.0,0.051171640296415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08972561586220712,0.05858201482074906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0517724814740637,0.0,0.0,0.10224314039655522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0517724814740637,0.2709793711195675,0.0,0.0,0.05597836971760466,0.05597836971760466,0.035950330462647714,0.10614860805127181,0.0,0.0,0.0,0.0,0.0,0.05597836971760466,0.0,0.0,0.0,0.0517724814740637,0.0,0.0,0.0,0.1869617464450231,0.0,0.0,0.0,0.04776687362307231,0.0,0.0,0.0,0.0,0.08972561586220712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACE 200,0.06215203968012955,0.01579107197084725,0.017613118736714242,0.022775584573337383,0.03836420690353273,0.0,0.029152748253871843,0.33485170563822253,0.0,0.33353578297398523,0.35378074703917395,0.006377163680534466,0.005263690656949083,0.005263690656949083,0.00030367446097783173,0.001012248203259439,0.004352667274015588,0.0,0.2360562810001012,0.0,0.0,0.0005061241016297196,0.009110233829334952,0.0012146978439113271,0.0,0.010932280595201944,0.001012248203259439,0.0,0.0,0.03573236157505821,0.0,0.0,0.0,0.008401660087053344,0.008502884907379289,0.0,0.0,0.002125721226844822,0.0,0.010831055774876,0.03876910618483652,0.0,0.00040489928130377564,0.0007085737422816075,0.2404089482741168,0.008401660087053345,0.0017208219455410467,0.0,0.0,0.003239194250430206,0.33606640348213385,0.0037453183520599247,0.005263690656949083,0.033606640348213375,0.00020244964065188782,0.0,0.005567365117926916,0.0,0.001214697843911327,0.0,0.008199210446401456,0.0,0.018018018018018014,0.0033404190707561486,0.0,0.014373924486284037,0.015386172689543474,0.2426358943212876,0.00020244964065188782,0.33606640348213385,0.009717582751290617,0.0,0.3607652596416641,0.03431521409049498,0.0037453183520599247,0.3387994736309343,0.03765563316125114,0.0,0.008502884907379289,0.08259945338597026,0.0007085737422816075,0.0,0.03907278064581435,0.053750379593076214,0.01903026622127746,0.4343557040186254,0.0,0.010729830954550056,0.008097985626075513,0.018524142119647737,0.020143739244862843,0.09859297499746934,0.0,0.006883287782164187,0.005871039578904747,0.008502884907379289,0.044235246482437485,0.04008502884907379,0.0,0.02135843708877417,0.0,0.018220467658669904,0.0,0.0009110233829334952,0.006883287782164187,0.0,0.0,0.00040489928130377564,0.01680332017410669,0.0016195971252151026,0.0,0.00040489928130377564,0.007895535985423625,0.004453892094341532,0.006275938860208524,0.00020244964065188782,0.002226946047170766,0.010932280595201944,0.022876809393663322
RISE 5대그룹주,0.11682571572074334,0.051431441486690106,0.06378704168759418,0.0801607232546459,0.03666499246609744,0.0,0.0992466097438473,0.20883977900552486,0.0,0.20883977900552486,0.27423405323957806,0.015268709191361125,0.019085886489201405,0.019085886489201405,0.0,0.0,0.0,0.0,0.12677046710195883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03797086891009543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028729281767955802,0.07172275238573582,0.0,0.0,0.0,0.12908086388749374,0.01878453038674033,0.0,0.0,0.0,0.0,0.20883977900552486,0.0,0.0,0.09623304871923659,0.0,0.0,0.0,0.0,0.0,0.0,0.027021597187343045,0.0,0.033751883475640385,0.0,0.0,0.03405323957810146,0.04600703164239076,0.1364138623807132,0.0,0.20883977900552486,0.0,0.0,0.29331993972877946,0.0,0.0,0.22792566549472626,0.0,0.0,0.016373681567051733,0.0,0.0,0.0,0.14063284781516827,0.186639879457559,0.04600703164239076,0.4547463586137619,0.0,0.0,0.028729281767955802,0.027825213460572578,0.06378704168759418,0.32486187845303865,0.0,0.019085886489201405,0.021396283274736312,0.016373681567051733,0.055951783023606226,0.10266197890507284,0.0,0.0,0.0,0.0,0.0,0.0,0.019085886489201405,0.0,0.0,0.0,0.01878453038674033,0.0,0.0,0.0,0.0,0.014063284781516826,0.0,0.0,0.0,0.0,0.03666499246609744
